ID,FIRM_NAME,ELITE_FIRM,TRADE_TYPE,TRAN_ID,TRAN_DATE,PROD_ID,TRAN_AMT
MMF0ILGGR0,,,P,48415927,2018-05-31 03:35:00,4330,6523.941921404293
QXNWJE6H5G,Firm J,,I,90165590,2018-07-07 12:02:05,2183,10942.705695655004
QH6U83FHKN,Firm J,,I,53558567,2018-08-05 14:13:00,4330,80081.02926173454
W1Y175DVPO,Firm B,,I,23381441,2018-10-25 05:56:00,1017,2721.715371785921
59YB0GWAEV,,,P,-27351593,2018-09-25 00:02:08,7341,-11012.583695192498
8UD4S22K70,,,P,50959395,2018-10-05 21:19:00,4252,8619.756218579167
ZW0J9NZAS3,,,P,41653046,2018-08-27 04:02:00,1017,12765.44733435062
QZ8A8293I9,Firm G,YES,I,15799570,2018-01-30 17:52:00,9667,4948.6323028833585
A06WP1H62W,Firm J,,I,92643745,2018-12-08 09:34:00,4330,239905.75854045394
V9N3ZKPZHH,,,P,71767288,2018-03-03 19:22:00,1017,15372.467807035964
20B9HH7W8T,,,P,81147633,2018-02-22 19:52:00,1972,9824.324014980984
4KWW1KR3JY,Firm L,YES,I,86469492,2018-02-14 08:24:05,4330,10234.112615972059
C9NRGXF7IO,Firm J,,I,28208265,2018-10-09 13:42:00,1549,39810.67761322927
DQX3E7JVFZ,Firm K,,I,97049790,2018-11-16 11:44:05,2183,8341.55677976062
0FIT0NJYNV,Firm B,,I,34844022,2018-04-28 13:25:00,9667,5163.493696363977
TPJKXTM0CB,Firm C,,I,87596741,2018-06-11 20:17:00,4233,73375.1501876563
DBYS4P30SU,Firm J,,I,55759688,2018-04-12 21:21:00,2439,58925.57990483187
827HZMYB0T,Firm J,,I,78474159,2018-01-03 11:00:00,2183,-1733.9787616284666
8UD4S22K70,,,P,23065898,2018-07-29 16:30:00,5280,15141.431472355762
AYGKZW5YPG,Firm C,,I,76537254,2018-08-05 16:53:00,9667,94502.0681999228
RA6JIGZVI2,Firm G,YES,I,73019603,2018-04-30 11:49:00,9667,149489.93746400598
2A9X4KHXZI,Firm C,,I,46461488,2018-08-11 09:08:00,1549,13811.728009224451
Q16YO4JCU6,Firm K,,I,11486709,2018-05-28 19:41:05,2439,7439.7481245960325
H8G804ZI5V,Firm J,,I,11519456,2018-01-26 11:15:00,9667,1767.1692544258096
CG6E63JPB7,Firm K,,I,79315195,2018-05-02 10:30:00,2183,8853.508951456293
V9N3ZKPZHH,,,P,67926218,2018-09-13 23:05:00,1017,22713.949434325048
ZW0J9NZAS3,,,P,66759609,2018-01-30 01:58:00,1017,4572.784494349258
NOFRPS4Q9T,Firm J,,I,78425235,2018-08-17 09:19:00,1017,3695.3336212684853
N0UGYR5O8A,Firm L,YES,I,75053217,2018-04-07 20:47:00,2183,16199.140195487198
HBRJJ06A8Z,Firm J,,I,63886234,2018-12-07 19:18:00,1017,3814.149883311382
827HZMYB0T,Firm J,,I,74776941,2018-06-02 14:35:00,1017,12457.506902087871
QZ8A8293I9,Firm G,YES,I,17231478,2018-12-18 16:02:05,1017,10288.079460091945
WCEPX3NJVK,,,P,52159494,2018-07-13 16:20:00,1017,15147.473240640726
59YB0GWAEV,,,P,-59643709,2018-06-01 21:58:01,1017,-7727.902671590906
N3GUJVQNZ8,,,P,57555300,2018-10-27 04:47:00,7341,12827.128520600107
LMPLLW4ENR,Firm K,,I,23818879,2018-05-31 07:52:00,1017,9411.542854404373
R89BBWNCD8,Firm B,,I,48043154,2018-01-21 12:58:05,1017,3610.643792615093
N5TBEZFG1P,Firm L,YES,I,72494929,2018-06-18 18:09:00,1017,12436.813989518252
5KO6XTG3NZ,Firm H,,I,-35730231,2018-08-08 22:50:01,1017,-8590.848354492651
4ODNGNJKKP,Firm C,,I,75875800,2018-02-13 04:46:00,1017,11668.34400587089
701CU2R5WE,Firm J,,I,88132074,2018-11-25 23:44:00,1017,2474.215702837234
N3GUJVQNZ8,,,P,59526152,2018-07-04 23:43:05,1972,15057.263396638207
CDGKL7HHXF,Firm J,,I,62083934,2018-03-16 00:46:00,4330,13653.911520423451
MUJWN4XFML,,,P,-28684391,2018-02-13 16:37:08,7455,-14159.591125679199
OMJMSPEXOA,Firm L,YES,I,28780037,2018-11-18 15:37:00,2439,3608.8261844408553
4L0Q61KPQL,Firm E,,I,14633322,2018-01-02 06:13:00,2183,9562.703038401889
3Y1K6KE4BT,,,P,-58079642,2018-03-04 17:58:01,1017,-11126.23510139114
3XO893HUB7,Firm A,,I,22252267,2018-07-03 21:00:00,1017,15215.316154570923
TPJKXTM0CB,Firm C,,I,97418969,2018-10-17 20:46:00,2183,68242.2017905354
6RUCM9BPJ9,,,P,30370738,2018-03-13 11:41:00,2837,7341.270287402192
CDGKL7HHXF,Firm J,,I,26474868,2018-03-17 07:16:00,1017,15529.053776790644
E4IAL3HYBA,Firm A,,I,57374634,2018-01-20 07:06:00,1017,9082.733106757838
007AS3ESRJ,Firm J,,I,37963776,2018-10-14 20:23:00,1549,18538.91622718213
1U7UBFTOIE,,,P,19869939,2018-07-26 03:51:10,1017,6721.550316775132
MMF0ILGGR0,,,P,57124571,2018-07-12 22:08:00,1017,-394.2741261814335
ZW0J9NZAS3,,,P,69721386,2018-08-13 12:45:00,6168,10958.868919576742
K3M3GSSAN2,Firm L,YES,I,85640730,2018-07-20 22:51:00,9667,11221.838410316734
3CN0CG38T5,Firm L,YES,I,92621069,2018-09-18 16:24:00,1017,-3148.632067652734
R5S5MUFVWU,Firm C,,I,73014609,2018-03-23 14:46:00,1017,6429.9283102247155
0FIT0NJYNV,Firm B,,I,48807736,2018-12-30 11:05:00,7455,13672.353188275749
63WPDBSF0P,Firm L,YES,I,67154072,2018-02-15 18:24:00,2837,8241.958842264157
ADY9EZRG5S,,,P,57840985,2018-10-24 03:18:00,5280,83219.0526492763
8UD4S22K70,,,P,41735396,2018-05-12 04:14:00,1017,19949.439243054963
FAMB7AU0KM,Firm K,,I,79776660,2018-04-14 05:53:00,4252,11151.78103906556
U9EL7D4ERT,Firm E,,I,41851761,2018-06-14 21:01:00,6168,170532.58054959198
QXNWJE6H5G,Firm J,,I,70972339,2018-01-11 09:24:00,1017,9881.705867717184
8UD4S22K70,,,P,45822085,2018-05-09 18:40:00,1017,13474.836228655835
HBRJJ06A8Z,Firm J,,I,63254121,2018-05-27 16:47:00,2837,8408.34542061568
DBYS4P30SU,Firm J,,I,86797810,2018-08-08 06:43:00,1017,69825.2909768282
Q16YO4JCU6,Firm K,,I,28711938,2018-03-12 08:49:00,4233,4945.71596083089
SCQ0XCQ7O1,Firm L,YES,I,65889903,2018-03-22 12:07:00,7455,12223.725782725349
SCQ0XCQ7O1,Firm L,YES,I,15440740,2018-08-24 02:38:00,1017,5544.336003528398
U3TBS57JJ5,,,P,35356294,2018-06-01 08:36:00,6099,11527.163779639504
A06WP1H62W,Firm J,,I,34441952,2018-03-07 20:44:00,1017,64071.98655233829
TPJKXTM0CB,Firm C,,I,63906903,2018-03-04 10:55:00,2183,63607.04177952593
F887AXNEJ8,Firm C,,I,-29510823,2018-08-22 07:57:01,9667,-10439.764697171504
C9NRGXF7IO,Firm J,,I,72464447,2018-10-01 02:43:00,7455,79257.13060778637
ZW0J9NZAS3,,,P,72917213,2018-07-25 23:33:00,7455,2600.250218057312
UYPHDND4FA,Firm B,,I,12798443,2018-09-12 16:59:00,1017,4388.726568354105
77WCO3DEI2,Firm J,,I,93545786,2018-04-25 14:23:00,1549,48432.82225306449
TMD4NCAUKL,Firm H,,I,97826522,2018-06-05 19:23:00,2183,77415.61512968091
GSITSYMDWU,,,P,84024791,2018-10-01 07:02:05,6168,11326.501370834607
R8P9WHSOGD,,,P,-51099294,2018-10-31 09:50:01,2439,-9766.17901352995
5EEVEQ6ENR,,,P,89845128,2018-12-15 20:22:00,1549,10172.385226560564
Z3X0LBABH7,Firm K,,I,85797846,2018-05-02 04:59:00,2837,432.6737597193714
20B9HH7W8T,,,P,-73546264,2018-08-26 20:42:01,1017,-11260.381184381655
D2XB6WSA2C,Firm H,,I,26342205,2018-10-04 11:25:00,9667,11955.989390009972
08JLESLKWL,,,P,57855575,2018-08-20 22:26:00,1549,9099.590017179953
K3M3GSSAN2,Firm L,YES,I,32832754,2018-06-02 17:46:00,5280,11011.968624676314
7VBKY5B1PM,,,P,23215500,2018-09-26 01:29:00,6168,11743.025865768213
FECOMP3J0U,,,P,21458516,2018-03-13 08:24:00,6168,12679.685003334429
LMPLLW4ENR,Firm K,,I,56833868,2018-03-08 15:43:00,6168,5728.3489256253415
827HZMYB0T,Firm J,,I,53380530,2018-12-29 01:41:00,9667,10870.973114183835
623GI3T18A,Firm C,,I,64541138,2018-03-10 09:48:00,1017,20282.48796364085
ADY9EZRG5S,,,P,51206911,2018-02-06 14:18:00,5280,68996.92629533686
7VBKY5B1PM,,,P,29154665,2018-08-02 09:43:00,1017,11093.146987268005
Q16YO4JCU6,Firm K,,I,68270071,2018-09-23 03:09:00,9667,23984.260178202007
UI7EJIY2KI,Firm C,,I,43415119,2018-04-01 20:30:05,1017,13606.417452609094
GSITSYMDWU,,,P,73220580,2018-03-06 17:37:00,1017,11151.739649415284
U3TBS57JJ5,,,P,-48491229,2018-06-15 07:04:01,9667,-10086.207772165526
20B9HH7W8T,,,P,67592898,2018-09-17 12:16:00,4330,11156.161530798265
DQX3E7JVFZ,Firm K,,I,84861925,2018-03-10 03:52:00,2439,10259.664195457342
5KO6XTG3NZ,Firm H,,I,20592291,2018-04-12 03:52:00,1017,14563.950579539143
ZK6QSE5CWV,Firm G,YES,I,31667777,2018-05-27 04:03:00,1017,232746.71945168445
1ZEAIO3U5N,Firm J,,I,63179228,2018-02-05 12:21:00,2892,-7211.029437124059
N0UGYR5O8A,Firm L,YES,I,88529768,2018-10-03 03:26:05,1549,-2771.39001933819
827HZMYB0T,Firm J,,I,30003159,2018-03-08 04:09:05,4252,11709.429280744223
CDGKL7HHXF,Firm J,,I,73255928,2018-05-26 03:25:00,1017,1650.8275764694863
MMF0ILGGR0,,,P,12197946,2018-04-07 19:33:00,1972,8247.840217072559
ISU2JLRQVJ,Firm L,YES,I,49663447,2018-02-09 13:17:00,1017,9375.78884901945
WCEPX3NJVK,,,P,89381567,2018-02-21 01:29:00,1549,10271.795754981802
MUJWN4XFML,,,P,99271935,2018-09-08 11:44:00,1017,6638.921111014649
5EEVEQ6ENR,,,P,15752130,2018-10-18 23:37:00,1017,2690.4497366498235
AHTDNYP4A3,,,P,34620126,2018-03-13 21:18:05,1972,5357.264140618499
U3TBS57JJ5,,,P,-62467790,2018-04-02 21:02:01,6099,-10885.037854912622
4ODNGNJKKP,Firm C,,I,75337144,2018-12-10 22:28:00,1017,14038.929321384134
5EEVEQ6ENR,,,P,96445272,2018-05-03 03:17:00,6168,6580.701100093101
NTEGEVCM9X,Firm H,,I,85911070,2018-04-01 19:02:00,7455,-4110.672333470182
C9NRGXF7IO,Firm J,,I,89290049,2018-11-28 16:43:00,7341,162766.74263761984
U7BJKAE83O,,,P,17705309,2018-07-10 14:53:00,2837,7189.437981348477
6RUCM9BPJ9,,,P,24233648,2018-11-01 20:00:00,1017,13189.591224152227
ZEKBKU4CMP,Firm J,,I,61897795,,6168,15674952.036303636
UI7EJIY2KI,Firm C,,I,98048551,2018-10-01 17:49:00,1549,10275.057125312733
OMJMSPEXOA,Firm L,YES,I,89033048,2018-08-16 06:03:00,7455,337032.8181812102
N0UGYR5O8A,Firm L,YES,I,91079505,2018-03-09 10:29:00,2439,12771.892589385054
TN2QK2P9RS,,,P,-12490837,2018-10-21 08:21:01,7455,-2272.0287450392043
UYPHDND4FA,Firm B,,I,96671942,2018-03-03 23:26:00,5280,12690.06186999733
CDGKL7HHXF,Firm J,,I,25118951,2018-07-01 00:09:00,9667,5612.226122707724
TXW929QG7V,Firm A,,I,13321214,2018-05-09 07:16:00,1549,24521.97780580156
T8NOPQSIWF,,,P,55806396,2018-07-26 08:13:00,6099,12085.41199547181
Q16YO4JCU6,Firm K,,I,75291867,2018-03-18 20:01:00,1017,7059.184076988655
CDGKL7HHXF,Firm J,,I,99505058,2018-06-08 22:08:00,1051,3145.760046062882
3IZHN85PK8,Firm J,,I,36549820,2018-05-30 01:13:00,2837,8769.753337109094
E4IAL3HYBA,Firm A,,I,79138243,2018-05-04 08:23:05,4252,9258.701194045192
XJZM8GRCHE,Firm L,YES,I,63533881,2018-10-16 03:50:00,1972,6082.003849845616
A06WP1H62W,Firm J,,I,85457923,2018-02-17 05:36:00,1972,71039.53287835773
J8D2BETXMA,,,P,26675622,2018-05-03 02:57:00,1017,68487.43200425571
EQF1X3CNKZ,,,P,44064574,2018-10-26 17:14:00,7341,7410.153001198165
DF49LAD02I,Firm L,YES,I,26013892,2018-03-20 10:42:00,2439,63880.44480876196
AHTDNYP4A3,,,P,81406003,2018-10-09 17:41:00,1017,12914.988859116644
007AS3ESRJ,Firm J,,I,55077443,2018-07-26 04:11:05,4252,10661.403300740403
J8D2BETXMA,,,P,85752584,2018-12-05 00:25:00,1972,168749.51481434226
SXS9F6CSY1,Firm L,YES,I,36572827,2018-02-25 15:46:00,1017,50227.96617844483
R8P9WHSOGD,,,P,30565734,2018-07-03 06:51:00,6168,4951.789225695381
DF49LAD02I,Firm L,YES,I,84390861,2018-11-28 20:53:00,1051,49575.04132810103
4ODNGNJKKP,Firm C,,I,70587775,2018-12-20 16:20:00,1549,4860.419737523952
GSITSYMDWU,,,P,-47980450,2018-02-15 12:16:01,9667,-10677.075231060302
DNXZLTM3AA,,,P,61312571,2018-05-14 18:54:00,1017,14805.171850837914
8IFVOHRN39,Firm E,,I,-46676521,2018-06-15 20:07:01,9667,-7744.845083382015
IWISQFDXK9,Firm L,YES,I,73899717,2018-05-19 02:08:00,1017,5234.026538081521
DQX3E7JVFZ,Firm K,,I,98336383,2018-04-26 01:13:00,1017,10370.48183896814
ADY9EZRG5S,,,P,72052165,2018-10-06 20:55:00,1017,74113.28080394566
0FIT0NJYNV,Firm B,,I,53535209,2018-10-20 04:42:05,1017,13249.798248152054
R8P9WHSOGD,,,P,80852117,2018-01-24 08:59:00,1017,4255.592647965971
W1Y175DVPO,Firm B,,I,97864626,2018-02-25 11:49:00,9667,10854.279825269201
3B7BHD6UEU,Firm L,YES,I,35190924,2018-03-18 09:45:00,2439,21078.526663156368
DNXZLTM3AA,,,P,20055501,2018-03-03 07:57:05,6099,7280.410798984034
5EEVEQ6ENR,,,P,75745125,2018-10-31 20:03:05,6099,9185.172166134533
R5S5MUFVWU,Firm C,,I,64573479,2018-02-19 18:32:00,9667,4915.382474015879
H8G804ZI5V,Firm J,,I,11042351,2018-08-22 01:00:05,1017,9783.198764726545
AYGKZW5YPG,Firm C,,I,18265821,2018-07-18 07:28:00,1972,-13261.333920039324
K2HI7Z6A4L,,,P,-75097118,2018-08-08 13:46:01,4252,-12732.500582251767
SXS9F6CSY1,Firm L,YES,I,45191030,2018-12-31 22:48:00,2439,58765.18495427866
QXNWJE6H5G,Firm J,,I,55025904,2018-09-04 17:13:05,4330,11530.152901934505
N0UGYR5O8A,Firm L,YES,I,-31076099,2018-05-10 05:59:01,6099,-11407.996170603445
4CQTUTNULG,Firm C,,I,66491293,2018-05-04 17:41:00,4330,12972.947880177158
LMPLLW4ENR,Firm K,,I,55875035,2018-04-08 06:55:00,5280,12922.123479678601
R5S5MUFVWU,Firm C,,I,79138952,2018-07-25 21:11:00,6099,7365.063982913822
R89BBWNCD8,Firm B,,I,91297344,2018-01-15 09:43:00,1549,18867.84429356264
ZW0J9NZAS3,,,P,24926166,2018-04-19 17:44:00,1017,1159.9092564228467
LSVU61S7XC,,,P,51077988,2018-09-01 22:42:00,9667,15567.484505333974
2WTR20XDSA,,,P,68032521,2018-04-01 08:59:00,4233,9481.059513877382
UYPHDND4FA,Firm B,,I,14960132,2018-08-03 19:25:00,1017,16529.538394520237
08JLESLKWL,,,P,78213882,2018-06-24 06:33:00,1972,7005.028033373573
20B9HH7W8T,,,P,71910920,2018-04-15 06:14:00,7341,21387.82487279085
59YB0GWAEV,,,P,89141723,2018-01-31 01:57:00,1549,14400.967383802605
C9NRGXF7IO,Firm J,,I,47604652,2018-10-06 16:15:00,5280,199770.3897894275
K3M3GSSAN2,Firm L,YES,I,36077992,2018-05-03 21:35:05,1549,11254.098695161672
DQX3E7JVFZ,Firm K,,I,-23164200,2018-01-03 11:50:01,1017,-9649.114787591345
08JLESLKWL,,,P,51703161,2018-10-04 21:20:00,1017,19108.575603868998
DF49LAD02I,Firm L,YES,I,95477208,2018-11-21 05:30:00,2837,60048.676589313654
LMPLLW4ENR,Firm K,,I,13633444,2018-12-20 08:29:00,1246,4982.906460391842
UYPHDND4FA,Firm B,,I,51903404,2018-02-12 05:08:00,1017,11981.409548670164
AHTDNYP4A3,,,P,14983460,2018-08-16 06:10:00,5280,10429.568893363054
FO8YWV23ZK,Firm I,,I,45325944,2018-10-02 20:01:00,1972,48517.48819894095
EQF1X3CNKZ,,,P,80431229,2018-04-04 08:32:00,6168,15956.136741073236
LSVU61S7XC,,,P,85651826,2018-04-05 18:32:00,1017,4722.758752407164
SCQ0XCQ7O1,Firm L,YES,I,58103746,2018-04-27 03:29:00,4330,10176.574774992892
UI7EJIY2KI,Firm C,,I,49147277,2018-07-31 00:56:00,1549,11927.711595768389
RG0G1D96G3,Firm L,YES,I,95899118,2018-07-27 08:30:00,1017,9142.82444097363
W1Y175DVPO,Firm B,,I,13077102,2018-03-21 11:13:00,1549,13010.249701055931
UYPHDND4FA,Firm B,,I,66170896,2018-02-03 15:58:00,1017,11202.965811767104
3XO893HUB7,Firm A,,I,-49864385,2018-05-29 23:38:08,7455,-8185.374587272695
J8D2BETXMA,,,P,65509295,2018-09-02 19:27:00,1017,74921.42815039615
W1Y175DVPO,Firm B,,I,81561551,2018-03-24 23:40:05,1549,8084.037540164114
ADY9EZRG5S,,,P,88302418,2018-12-23 06:43:00,4233,56014.35775480503
17PCTFAZUP,Firm K,,I,93041477,2018-10-08 07:47:00,4252,14403.754379084226
MMF0ILGGR0,,,P,53007685,2018-01-16 23:41:00,1549,7345.799770132309
W1Y175DVPO,Firm B,,I,-79107520,2018-01-25 09:02:01,7455,-7823.359020221982
E4IAL3HYBA,Firm A,,I,99938609,2018-07-23 20:15:00,1017,5420.395910538306
B79TELFZL7,Firm J,,I,72370101,2018-09-26 14:46:00,4330,13122.091425308108
4L0Q61KPQL,Firm E,,I,82086932,2018-10-30 03:18:00,7341,11783.9506084801
77WCO3DEI2,Firm J,,I,93748462,2018-08-10 15:45:00,1017,43175.389508488195
5EEVEQ6ENR,,,P,46446114,2018-01-11 17:19:00,1549,4852.026672923501
HBRJJ06A8Z,Firm J,,I,-75051155,2018-05-07 06:59:01,2183,-11073.490817763024
701CU2R5WE,Firm J,,I,13385903,2018-01-17 00:36:05,1017,8921.640045766095
2F99RMVRIZ,Firm G,YES,I,10413372,2018-05-25 03:34:00,2837,14520.638518129632
7VBKY5B1PM,,,P,15492726,2018-06-14 15:12:05,1549,6325.942193071346
SCQ0XCQ7O1,Firm L,YES,I,76938041,2018-08-19 00:19:00,2837,4159.385360814453
17PCTFAZUP,Firm K,,I,70954492,2018-05-07 18:44:00,1017,6083.0297622178905
QH6U83FHKN,Firm J,,I,50641644,2018-03-03 16:56:00,7455,49382.38841064336
CDGKL7HHXF,Firm J,,I,-91427409,2018-04-09 21:35:01,2183,-11659.120348266735
GSITSYMDWU,,,P,91871751,2018-02-15 04:23:00,1549,10718.657191918399
Z3X0LBABH7,Firm K,,I,12106756,2018-03-18 13:15:00,1017,6112.954948744399
TMD4NCAUKL,Firm H,,I,22269649,2018-01-01 06:47:00,6168,68648.11618734826
ADY9EZRG5S,,,P,75471151,2018-02-21 21:16:00,1017,63008.65968760253
8IFVOHRN39,Firm E,,I,11776542,2018-07-13 00:27:00,4330,12289.133072913635
TMD4NCAUKL,Firm H,,I,49260181,,1017,74767.33621041625
WCEPX3NJVK,,,P,89255704,2018-07-11 15:40:00,1017,2067.2318857974083
TXW929QG7V,Firm A,,I,65367772,2018-05-14 21:48:00,7455,183972.43079752207
ZKMO6UT86Q,Firm J,,I,18943371,2018-03-22 15:05:05,4330,7374.948187616577
K3M3GSSAN2,Firm L,YES,I,59654483,2018-04-09 01:02:05,7455,8758.256213083483
3XO893HUB7,Firm A,,I,70067916,2018-02-19 16:56:00,1017,9069.936495540886
AWZPLRZ289,Firm L,YES,I,58527115,2018-07-02 05:18:00,4330,18797.64345715644
HBRJJ06A8Z,Firm J,,I,44431586,2018-06-03 23:04:00,4330,8935.522086124009
T8NOPQSIWF,,,P,-25209519,2018-06-04 07:38:01,2837,-4230.48909449444
4ODNGNJKKP,Firm C,,I,14460230,2018-03-14 07:56:05,1017,13491.742495533288
HBRJJ06A8Z,Firm J,,I,78796693,2018-10-06 17:06:00,1549,13141.560675340745
8UD4S22K70,,,P,47495393,2018-10-14 11:48:00,1017,10706.03462583124
3XO893HUB7,Firm A,,I,76639713,2018-05-30 08:43:00,4252,-119.23687011583752
SCQ0XCQ7O1,Firm L,YES,I,-68965034,2018-02-15 09:25:01,2837,-15417.863573466018
8IFVOHRN39,Firm E,,I,42574312,2018-03-05 06:18:00,2892,6418.884707505916
D2XB6WSA2C,Firm H,,I,92471769,2018-09-28 06:26:00,1972,12158.429556381236
59YB0GWAEV,,,P,33078243,2018-07-06 14:37:00,6168,9138.821969118431
A4J0YU0L11,Firm J,,I,43473000,2018-06-27 09:06:00,9667,-49720.43967355249
DF49LAD02I,Firm L,YES,I,19137935,2018-06-04 22:35:00,1549,60705.79944417901
N3GUJVQNZ8,,,P,73139288,2018-11-05 10:59:05,1017,7007.09972540929
4NI2BAS5NY,Firm E,,I,-32640808,2018-01-14 06:04:01,4330,-13219.627244960022
FECOMP3J0U,,,P,79949107,2018-03-12 17:07:00,1972,6567.078767607281
59YB0GWAEV,,,P,80090763,2018-01-07 11:30:00,1017,4550.012773011098
ADY9EZRG5S,,,P,79228346,2018-10-14 09:20:00,1972,60626.00484183356
3B7BHD6UEU,Firm L,YES,I,58301379,2018-11-27 21:47:00,1017,18409.138914117844
D2XB6WSA2C,Firm H,,I,19879518,2018-06-18 21:33:00,5280,407.6370044680425
827HZMYB0T,Firm J,,I,93278395,2018-12-01 05:44:00,1017,13542.052407574178
ZW0J9NZAS3,,,P,56046446,2018-11-10 09:05:00,2837,16675.139693816647
2A9X4KHXZI,Firm C,,I,37648102,2018-01-08 17:01:00,1017,3935.4307824385382
ZW0J9NZAS3,,,P,-15615345,2018-12-28 07:24:01,1017,-11746.091043953656
LSVU61S7XC,,,P,70455361,2018-09-26 15:23:00,1549,21345.85993241028
ZKMO6UT86Q,Firm J,,I,-12668417,2018-07-14 23:07:01,2837,-10839.102874010085
U9EL7D4ERT,Firm E,,I,19542432,2018-12-29 15:11:00,1017,26261.110426008498
TPJKXTM0CB,Firm C,,I,95035429,2018-02-09 19:41:00,6099,66983.23019219449
RAO5TAG1BD,,,P,81860987,2018-09-15 05:59:00,1017,96161.0307363548
MUJWN4XFML,,,P,66734483,2018-08-28 11:15:00,1017,10917.70621568102
W1Y175DVPO,Firm B,,I,27851681,2018-06-11 12:28:00,1017,5569.1095053283525
3XO893HUB7,Firm A,,I,82943065,2018-06-30 05:11:00,2439,9452.062303894088
U7BJKAE83O,,,P,89574101,2018-05-28 10:16:00,1017,6670.885050624848
N5XWRI212R,Firm A,,I,38909854,2018-09-13 05:56:05,2837,13607.867939883314
U9EL7D4ERT,Firm E,,I,89348178,2018-05-21 23:01:00,1017,156651.93215055086
17PCTFAZUP,Firm K,,I,16146262,2018-09-09 02:16:00,2837,17921.550853666104
ZQ5C5X1DWI,,,P,68771803,2018-06-26 16:28:00,4330,12970.040070328283
RG0G1D96G3,Firm L,YES,I,33112891,2018-10-09 21:10:00,5280,6149.719174761784
IH9D7QU0SW,,,P,64329315,2018-10-20 13:53:05,2837,10352.568845797572
FECOMP3J0U,,,P,30374790,2018-11-13 08:04:00,1972,10531.361674191883
PO2L3AEFED,Firm H,,I,51234458,2018-07-21 19:24:10,1972,13876.828408693933
A4J0YU0L11,Firm J,,I,83990598,2018-09-13 22:37:00,1972,171316.36506198376
QZ8A8293I9,Firm G,YES,I,56597210,2018-10-05 04:07:05,1972,9270.548463157402
F887AXNEJ8,Firm C,,I,-37431981,2018-10-29 14:47:01,4330,-7588.3896978667735
W1Y175DVPO,Firm B,,I,67120348,2018-10-19 19:29:05,1549,6489.244526582219
CG6E63JPB7,Firm K,,I,-83646223,2018-11-18 19:17:08,7341,-5902.6985725652185
N5TBEZFG1P,Firm L,YES,I,43516838,2018-03-25 04:20:00,7455,11403.77739498624
QZ8A8293I9,Firm G,YES,I,-79725330,2018-07-06 13:22:01,1017,-8713.814034991088
MUJWN4XFML,,,P,25819421,2018-07-22 16:07:00,7341,9191.229077041884
R89BBWNCD8,Firm B,,I,62175402,2018-12-25 03:27:00,7455,14810.802456291109
ZKMO6UT86Q,Firm J,,I,44017293,2018-06-11 03:40:00,7455,13783.16850883672
B79TELFZL7,Firm J,,I,-76426364,2018-02-02 04:53:01,7341,-8066.785133016163
U9EL7D4ERT,Firm E,,I,87818268,2018-09-02 21:11:00,1017,-18187.74546128324
20B9HH7W8T,,,P,-88166997,2018-02-14 02:47:01,2837,553.9234224952397
0FIT0NJYNV,Firm B,,I,-51667681,2018-10-16 15:36:01,1017,-7619.226434722382
TN2QK2P9RS,,,P,16557446,2018-01-03 21:05:00,1017,3898.5876948557147
SCQ0XCQ7O1,Firm L,YES,I,73998452,2018-05-22 04:46:00,2183,7755.4166928503955
4ODNGNJKKP,Firm C,,I,80109616,2018-03-23 13:54:05,2837,6329.414140101373
UDSS4B9P65,Firm G,YES,I,57051805,2018-01-09 20:56:00,1051,14234.439129216476
S7TXRKQ94E,,,P,92819054,2018-09-24 06:41:00,2439,17740.438368780713
F887AXNEJ8,Firm C,,I,89451090,2018-05-14 09:15:00,1972,10858.255309477268
AHTDNYP4A3,,,P,41798383,,1549,13873.593171856775
CDGKL7HHXF,Firm J,,I,39023077,,6099,8195.272443779431
WCEPX3NJVK,,,P,63677176,2018-12-16 11:39:00,1972,10086.65709864504
K3M3GSSAN2,Firm L,YES,I,22344708,2018-05-12 12:49:00,2183,9591.484287898053
A06WP1H62W,Firm J,,I,56495105,2018-07-09 19:24:00,1549,97894.21608609801
CDGKL7HHXF,Firm J,,I,-54009994,2018-08-15 18:21:01,1017,-2992.0713708456115
R5S5MUFVWU,Firm C,,I,71901691,2018-07-18 07:41:00,2837,8454.107719214719
GSITSYMDWU,,,P,87315715,2018-10-02 05:10:00,1017,11126.38633723954
SCQ0XCQ7O1,Firm L,YES,I,77033556,2018-06-18 20:55:00,2439,12791.020007163905
H8G804ZI5V,Firm J,,I,78987538,2018-01-18 18:04:00,2439,3331.845929263221
3B7BHD6UEU,Firm L,YES,I,37477318,2018-03-31 11:20:00,1017,17015.256039539756
CG6E63JPB7,Firm K,,I,12539944,2018-09-02 18:20:00,1017,11591.623423745257
NTEGEVCM9X,Firm H,,I,16261170,2018-08-17 16:44:00,9667,-160899.44267013314
D2XB6WSA2C,Firm H,,I,90334498,2018-09-05 06:45:05,1017,4936.120174366956
4L0Q61KPQL,Firm E,,I,33059222,2018-06-28 20:21:00,1017,6070.238448833689
0FIT0NJYNV,Firm B,,I,-36082565,2018-10-22 15:29:01,1549,-2495.161314703255
827HZMYB0T,Firm J,,I,25851455,2018-06-26 16:06:00,1549,5548.129024108125
TMD4NCAUKL,Firm H,,I,23410830,2018-03-09 05:16:00,4233,37900.737354486155
U7BJKAE83O,,,P,29342848,2018-10-28 17:54:00,9667,19085.28463424033
ADY9EZRG5S,,,P,90891011,2018-03-21 00:42:00,6168,65002.6799111594
